timestamp,size,proto,sport,dport,ttl
1765273505.3833246,1466,TCP,443,46947,115
1765273505.3845384,54,TCP,46947,443,64
1765273505.385872,1466,TCP,443,46947,115
1765273505.3874032,1466,TCP,443,46947,115
1765273505.3888645,54,TCP,46947,443,64
1765273505.390278,1466,TCP,443,46947,115
1765273505.391776,1466,TCP,443,46947,115
1765273505.3929195,54,TCP,46947,443,64
1765273505.394378,1466,TCP,443,46947,115
1765273505.3960743,1466,TCP,443,46947,115
1765273505.3974316,54,TCP,46947,443,64
1765273505.3987408,54,IP,0,0,1
1765273505.3999708,1466,TCP,443,46947,115
1765273505.4014566,1466,TCP,443,46947,115
1765273505.402666,54,TCP,46947,443,64
1765273505.4039948,1466,TCP,443,46947,115
1765273505.4052322,1466,TCP,443,46947,115
1765273505.4064388,54,TCP,46947,443,64
1765273505.407918,93,TCP,46947,443,64
1765273505.409397,1032,TCP,443,25593,115
1765273505.4121878,85,TCP,25593,443,64
1765273505.413648,1466,TCP,443,46947,115
1765273505.4153833,1466,TCP,443,46947,115
1765273505.4166949,54,TCP,46947,443,64
1765273505.4178896,85,TCP,443,25593,115
1765273505.4191382,1466,TCP,46947,443,64
1765273505.4203393,1466,TCP,46947,443,64
1765273505.4217541,346,TCP,46947,443,64
1765273505.4230075,1466,TCP,443,46947,115
1765273505.4241705,1466,TCP,443,46947,115
1765273505.425435,54,TCP,46947,443,64
1765273505.4273677,1466,TCP,443,46947,115
1765273505.428906,1466,TCP,443,46947,115
1765273505.430166,54,TCP,46947,443,64
1765273505.431294,1466,TCP,443,46947,115
1765273505.4323137,1466,TCP,443,46947,115
1765273505.4333527,54,TCP,46947,443,64
1765273505.4343927,1466,TCP,443,46947,115
1765273505.4353251,1466,TCP,443,46947,115
1765273505.4361548,54,TCP,46947,443,64
1765273505.437276,996,TCP,443,46947,115
1765273505.4380777,66,TCP,443,19951,57
1765273505.4389455,1466,TCP,443,46947,115
1765273505.4397957,60,TCP,443,58087,115
1765273505.441897,54,TCP,46947,443,64
1765273505.443079,1466,TCP,443,46947,115
1765273505.4439235,54,TCP,46947,443,64
1765273505.4447598,1466,TCP,443,46947,115
1765273505.4455886,1466,TCP,443,46947,115
1765273505.4462717,54,TCP,46947,443,64
1765273505.447042,1466,TCP,443,46947,115
1765273505.4478076,1466,TCP,443,46947,115
1765273505.4484577,54,TCP,46947,443,64
1765273505.4491775,1466,TCP,443,46947,115
1765273505.4499466,1466,TCP,443,46947,115
1765273505.450619,54,TCP,46947,443,64
1765273505.4513514,1466,TCP,443,46947,115
1765273505.4525497,1466,TCP,443,46947,115
1765273505.4531846,54,TCP,46947,443,64
1765273505.4538934,1466,TCP,443,46947,115
1765273505.45462,1466,TCP,443,46947,115
1765273505.4552512,54,TCP,46947,443,64
1765273505.4560018,1466,TCP,443,46947,115
1765273505.4569395,1466,TCP,443,46947,115
1765273505.4586618,54,TCP,46947,443,64
1765273505.4597151,1466,TCP,443,46947,115
1765273505.4606128,1466,TCP,443,46947,115
1765273505.4613798,54,TCP,46947,443,64
1765273505.4622471,1466,TCP,443,46947,115
1765273505.463182,1466,TCP,443,46947,115
1765273505.4639826,54,TCP,46947,443,64
1765273505.464694,480,TCP,443,46947,115
1765273505.4653344,54,TCP,46947,443,64
1765273505.4660146,433,TCP,443,25593,115
1765273505.466644,54,TCP,25593,443,64
1765273505.4672992,85,TCP,443,25593,115
1765273505.4679604,93,TCP,443,25593,115
1765273505.4685807,54,TCP,25593,443,64
1765273505.4692485,93,TCP,25593,443,64
1765273505.4699,60,TCP,443,46947,115
1765273505.4705443,60,TCP,443,46947,115
1765273505.4712462,1466,TCP,443,58087,115
1765273505.4719641,1466,TCP,443,58087,115
1765273505.4740124,54,TCP,58087,443,64
1765273505.4751022,1466,TCP,443,58087,115
1765273505.4760878,1466,TCP,443,58087,115
1765273505.476758,66,TCP,58087,443,64
1765273505.4776895,1466,TCP,443,58087,115
1765273505.4785237,1008,TCP,443,58087,115
1765273505.4792013,60,TCP,443,46947,115
1765273505.479821,66,TCP,58087,443,64
1765273505.4804235,66,TCP,58087,443,64
1765273505.4810727,447,TCP,443,46947,115
1765273505.4818404,1026,TCP,443,46947,115
1765273505.4826832,54,TCP,46947,443,64
1765273505.4833984,93,TCP,443,46947,115
1765273505.4841416,93,TCP,46947,443,64
1765273505.4849164,1466,TCP,46947,443,64
1765273505.4856348,1466,TCP,46947,443,64
1765273505.4863462,1466,TCP,46947,443,64
1765273505.4870856,1235,TCP,46947,443,64
1765273505.487728,66,TCP,30701,53,64
1765273505.4883504,66,TCP,9193,53,64
1765273505.490774,66,TCP,53,30701,61
1765273505.4922085,1292,UDP,54297,443,64
1765273505.4933143,54,TCP,30701,53,64
1765273505.494544,1292,UDP,58043,443,64
1765273505.496283,66,TCP,53,9193,61
1765273505.497746,54,TCP,9193,53,64
1765273505.499203,56,TCP,30701,53,64
1765273505.5009162,100,TCP,30701,53,64
1765273505.5022345,56,TCP,9193,53,64
1765273505.5033247,100,TCP,9193,53,64
1765273505.5052776,60,TCP,53,30701,61
1765273505.5066752,60,TCP,53,30701,61
1765273505.5078986,152,TCP,53,30701,61
1765273505.508848,60,TCP,53,9193,61
1765273505.5100157,60,TCP,53,9193,61
1765273505.5115573,54,TCP,30701,53,64
1765273505.5131786,118,TCP,53,9193,61
1765273505.514377,60,TCP,53,30701,61
1765273505.5155046,54,TCP,30701,53,64
1765273505.5164027,66,TCP,38772,443,64
1765273505.5172288,54,TCP,9193,53,64
1765273505.5180626,60,TCP,53,9193,61
1765273505.5188727,54,TCP,9193,53,64
1765273505.520994,1466,TCP,443,58087,115
1765273505.52216,60,TCP,443,25593,115
1765273505.5232198,54,TCP,58087,443,64
1765273505.5242496,128,TCP,58087,443,64
1765273505.525303,146,TCP,58087,443,64
1765273505.526398,1466,TCP,58087,443,64
1765273505.5274582,214,TCP,58087,443,64
1765273505.528516,60,TCP,443,46947,115
1765273505.529621,66,TCP,443,38772,116
1765273505.5308304,54,TCP,38772,443,64
1765273505.5322278,1466,TCP,38772,443,64
1765273505.5335343,880,TCP,38772,443,64
1765273505.5347614,60,TCP,443,46947,115
1765273505.5364435,60,TCP,443,46947,115
1765273505.5374668,60,TCP,443,46947,115
1765273505.5384169,161,TCP,443,46947,115
1765273505.5407643,1466,TCP,443,46947,115
1765273505.5423605,54,TCP,46947,443,64
1765273505.5441833,1466,TCP,443,46947,115
1765273505.5457869,1466,TCP,443,46947,115
1765273505.5469773,1466,TCP,443,46947,115
1765273505.548092,54,TCP,46947,443,64
1765273505.549205,1466,TCP,443,46947,115
1765273505.5504556,1466,TCP,443,46947,115
1765273505.5519626,54,TCP,46947,443,64
1765273505.553136,1466,TCP,443,46947,115
1765273505.55432,1466,TCP,443,46947,115
1765273505.5553124,54,TCP,46947,443,64
1765273505.5562553,1466,TCP,443,46947,115
1765273505.5571237,1466,TCP,443,46947,115
1765273505.5578377,54,TCP,46947,443,64
1765273505.558815,1466,TCP,443,46947,115
1765273505.5597506,1466,TCP,443,46947,115
1765273505.560742,54,TCP,46947,443,64
1765273505.561528,1466,TCP,443,46947,115
1765273505.5622509,1466,TCP,443,46947,115
1765273505.56297,54,TCP,46947,443,64
1765273505.5637162,1466,TCP,443,46947,115
1765273505.564424,1466,TCP,443,46947,115
1765273505.565084,54,TCP,46947,443,64
1765273505.5674305,1466,TCP,443,46947,115
1765273505.5684726,1466,TCP,443,46947,115
1765273505.5692575,54,TCP,46947,443,64
1765273505.5700943,1466,TCP,443,46947,115
1765273505.5708952,1466,TCP,443,46947,115
1765273505.5715826,54,TCP,46947,443,64
1765273505.5723376,1466,TCP,443,46947,115
1765273505.5730941,1466,TCP,443,46947,115
1765273505.5737817,54,TCP,46947,443,64
1765273505.574576,1466,TCP,443,46947,115
1765273505.575529,1466,TCP,443,46947,115
1765273505.5762885,54,TCP,46947,443,64
1765273505.5770774,1466,TCP,443,46947,115
1765273505.577835,1466,TCP,443,46947,115
1765273505.5784898,54,TCP,46947,443,64
1765273505.579284,1466,TCP,443,46947,115
1765273505.5801487,1466,TCP,443,46947,115
1765273505.5820568,54,TCP,46947,443,64
1765273505.583074,1466,TCP,443,46947,115
1765273505.5840406,1466,TCP,443,46947,115
1765273505.5848222,54,TCP,46947,443,64
1765273505.5858102,1466,TCP,443,46947,115
1765273505.5867758,1466,TCP,443,46947,115
1765273505.58766,54,TCP,46947,443,64
1765273505.588648,1034,TCP,443,58087,115
1765273505.5895262,85,TCP,443,58087,115
1765273505.5903087,54,TCP,58087,443,64
1765273505.5911202,85,TCP,58087,443,64
1765273505.591956,1466,TCP,443,46947,115
1765273505.592812,1466,TCP,443,46947,115
1765273505.5936098,60,TCP,443,58087,115
1765273505.5943809,54,TCP,46947,443,64
1765273505.5952315,1466,TCP,443,46947,115
1765273505.596093,1466,TCP,443,46947,115
1765273505.5985706,54,TCP,46947,443,64
1765273505.600145,1466,TCP,443,46947,115
1765273505.601465,1466,TCP,443,46947,115
1765273505.6026945,54,TCP,46947,443,64
1765273505.6041737,1466,TCP,443,46947,115
1765273505.605719,1466,TCP,443,46947,115
1765273505.6069102,54,TCP,46947,443,64
1765273505.608224,1466,TCP,443,46947,115
1765273505.609341,1466,TCP,443,46947,115
1765273505.6104262,54,TCP,46947,443,64
1765273505.6118782,1466,TCP,443,46947,115
1765273505.613775,1466,TCP,443,46947,115
1765273505.6150403,54,TCP,46947,443,64
1765273505.6163337,1466,TCP,443,46947,115
1765273505.6177096,1466,TCP,443,46947,115
1765273505.6190748,54,TCP,46947,443,64
1765273505.6204207,1466,TCP,443,46947,115
1765273505.621793,1466,TCP,443,46947,115
1765273505.62292,54,TCP,46947,443,64
1765273505.6241658,1466,TCP,443,46947,115
1765273505.6252866,1466,TCP,443,46947,115
1765273505.6262708,54,TCP,46947,443,64
1765273505.6273267,1466,TCP,443,46947,115
1765273505.629289,1466,TCP,443,46947,115
1765273505.6304507,54,TCP,46947,443,64
1765273505.6317594,1466,TCP,443,46947,115
1765273505.6332536,1466,TCP,443,46947,115
1765273505.6347082,54,TCP,46947,443,64
1765273505.6359587,1466,TCP,443,46947,115
1765273505.6372101,1466,TCP,443,46947,115
1765273505.6388404,54,TCP,46947,443,64
1765273505.640101,1466,TCP,443,46947,115
1765273505.6418269,1466,TCP,443,46947,115
1765273505.6430318,54,TCP,46947,443,64
1765273505.645032,1466,TCP,443,46947,115
1765273505.6462998,1466,TCP,443,46947,115
1765273505.6472726,54,TCP,46947,443,64
1765273505.648299,1466,TCP,443,46947,115
1765273505.6494372,1466,TCP,443,46947,115
1765273505.6502428,54,TCP,46947,443,64
1765273505.6513064,1466,TCP,443,46947,115
1765273505.6524436,1466,TCP,443,46947,115
1765273505.6532464,54,TCP,46947,443,64
1765273505.6542559,1466,TCP,443,46947,115
1765273505.6552453,1466,TCP,443,46947,115
1765273505.6561866,54,TCP,46947,443,64
1765273505.657163,60,TCP,443,38772,116
1765273505.6581035,60,TCP,443,38772,116
1765273505.6599205,1466,TCP,443,46947,115
1765273505.6609168,1466,TCP,443,46947,115
1765273505.6616638,54,TCP,46947,443,64
1765273505.662547,1466,TCP,443,46947,115
1765273505.6633782,1466,TCP,443,46947,115
1765273505.664128,54,TCP,46947,443,64
1765273505.665208,1466,TCP,443,46947,115
1765273505.6663165,1466,TCP,443,46947,115
1765273505.6671054,54,TCP,46947,443,64
1765273505.6679382,1466,TCP,443,46947,115
1765273505.66878,1466,TCP,443,46947,115
1765273505.6695108,54,TCP,46947,443,64
1765273505.670424,1466,TCP,443,46947,115
1765273505.67155,1466,TCP,443,46947,115
1765273505.6723402,54,TCP,46947,443,64
1765273505.6732569,1466,TCP,443,46947,115
1765273505.6758127,1466,TCP,443,46947,115
1765273505.6768744,54,TCP,46947,443,64
1765273505.6781116,1466,TCP,443,46947,115
1765273505.6796753,1466,TCP,443,46947,115
1765273505.6808999,54,TCP,46947,443,64
1765273505.6821835,1466,TCP,443,46947,115
1765273505.683328,1466,TCP,443,46947,115
1765273505.684152,54,TCP,46947,443,64
1765273505.6848927,1466,TCP,443,46947,115
1765273505.6855912,1466,TCP,443,46947,115
1765273505.686206,54,TCP,46947,443,64
1765273505.686909,1466,TCP,443,46947,115
1765273505.687593,1466,TCP,443,46947,115
1765273505.688201,54,TCP,46947,443,64
1765273505.688882,1466,TCP,443,46947,115
1765273505.6895587,1466,TCP,443,46947,115
1765273505.6913893,54,TCP,46947,443,64
1765273505.6926365,1466,TCP,443,46947,115
1765273505.6936324,1466,TCP,443,46947,115
1765273505.6945066,54,TCP,46947,443,64
1765273505.695471,1466,TCP,443,46947,115
1765273505.6963453,1466,TCP,443,46947,115
1765273505.69721,54,TCP,46947,443,64
1765273505.6983285,1466,TCP,443,46947,115
1765273505.6992593,1466,TCP,443,46947,115
1765273505.7001579,54,TCP,46947,443,64
1765273505.7010736,1466,TCP,443,46947,115
1765273505.7019632,1466,TCP,443,46947,115
1765273505.7027855,54,TCP,46947,443,64
1765273505.7037787,1466,TCP,443,46947,115
1765273505.704884,1466,TCP,443,46947,115
1765273505.7069552,54,TCP,46947,443,64
1765273505.7081757,1466,TCP,443,46947,115
1765273505.7093425,1466,TCP,443,46947,115
1765273505.710352,54,TCP,46947,443,64
1765273505.7115602,1466,TCP,443,46947,115
1765273505.7124636,1466,TCP,443,46947,115
1765273505.713435,54,TCP,46947,443,64
1765273505.7147734,1466,TCP,443,38772,116
1765273505.7158444,1466,TCP,443,38772,116
1765273505.716662,54,TCP,38772,443,64
1765273505.7174685,1466,TCP,443,38772,116
1765273505.7185876,1466,TCP,443,38772,116
1765273505.71975,54,TCP,38772,443,64
1765273505.7224576,1466,TCP,443,38772,116
1765273505.724174,1466,TCP,443,38772,116
1765273505.7255921,54,TCP,38772,443,64
1765273505.7272484,1221,TCP,443,38772,116
1765273505.7286386,1466,TCP,443,46947,115
1765273505.7300339,54,TCP,46947,443,64
1765273505.7316315,1466,TCP,443,46947,115
1765273505.7332685,144,TCP,38772,443,64
1765273505.734574,146,TCP,38772,443,64
1765273505.7375727,1466,TCP,443,46947,115
1765273505.7394125,1466,TCP,443,46947,115
1765273505.7405293,54,TCP,46947,443,64
1765273505.7418122,513,TCP,38772,443,64
1765273505.7430954,1466,TCP,443,46947,115
1765273505.7440884,1466,TCP,443,46947,115
1765273505.7451625,54,TCP,46947,443,64
1765273505.7462864,1466,TCP,443,46947,115
1765273505.7473445,1466,TCP,443,46947,115
1765273505.7482731,60,TCP,443,58087,115
1765273505.7491777,54,TCP,46947,443,64
1765273505.7502577,1466,TCP,443,46947,115
1765273505.751341,1466,TCP,443,46947,115
1765273505.7534297,54,TCP,46947,443,64
1765273505.754741,1466,TCP,443,46947,115
1765273505.7559373,1466,TCP,443,46947,115
1765273505.7568169,54,TCP,46947,443,64
1765273505.7575479,360,TCP,443,58087,115
1765273505.7583406,432,TCP,443,58087,115
1765273505.7590873,54,TCP,58087,443,64
1765273505.7598128,1466,TCP,443,46947,115
1765273505.7605278,1466,TCP,443,46947,115
1765273505.761222,85,TCP,443,58087,115
1765273505.76195,93,TCP,443,58087,115
1765273505.7626026,54,TCP,46947,443,64
1765273505.7632396,54,TCP,58087,443,64
1765273505.7639098,93,TCP,58087,443,64
1765273505.764646,1466,TCP,443,46947,115
1765273505.7653856,1466,TCP,443,46947,115
1765273505.766026,54,TCP,46947,443,64
1765273505.766781,1466,TCP,443,46947,115
1765273505.7687426,1466,TCP,443,46947,115
1765273505.7695608,54,TCP,46947,443,64
1765273505.770369,1466,TCP,443,46947,115
1765273505.7711053,1466,TCP,443,46947,115
1765273505.771758,54,TCP,46947,443,64
1765273505.7724578,1466,TCP,443,46947,115
1765273505.7731495,1466,TCP,443,46947,115
1765273505.773862,54,TCP,46947,443,64
1765273505.7747064,1466,TCP,443,46947,115
1765273505.7754657,1466,TCP,443,46947,115
1765273505.7761567,54,TCP,46947,443,64
1765273505.7769198,1466,TCP,443,46947,115
1765273505.7776682,1466,TCP,443,46947,115
1765273505.7783012,54,TCP,46947,443,64
1765273505.7790027,1466,TCP,443,46947,115
1765273505.7797008,1466,TCP,443,46947,115
1765273505.7803233,54,TCP,46947,443,64
1765273505.7810163,1466,TCP,443,46947,115
1765273505.7817519,1466,TCP,443,46947,115
1765273505.78238,54,TCP,46947,443,64
1765273505.7847562,1466,TCP,443,46947,115
1765273505.7859275,1466,TCP,443,46947,115
1765273505.7867296,54,TCP,46947,443,64
1765273505.7875106,1466,TCP,443,46947,115
1765273505.7882612,1466,TCP,443,46947,115
1765273505.7889137,54,TCP,46947,443,64
1765273505.7896492,1466,TCP,443,46947,115
1765273505.79041,1466,TCP,443,46947,115
1765273505.7910886,54,TCP,46947,443,64
1765273505.791818,1466,TCP,443,46947,115
1765273505.7925339,1466,TCP,443,46947,115
1765273505.7931688,54,TCP,46947,443,64
1765273505.7940204,1466,TCP,443,46947,115
1765273505.794921,1466,TCP,443,46947,115
1765273505.795534,54,TCP,46947,443,64
1765273505.7962203,1466,TCP,443,46947,115
1765273505.7969065,1466,TCP,443,46947,115
1765273505.7975097,54,TCP,46947,443,64
1765273505.7982404,1466,TCP,443,46947,115
1765273505.801087,1466,TCP,443,46947,115
1765273505.802485,54,TCP,46947,443,64
1765273505.803847,1466,TCP,443,46947,115
1765273505.8050215,1466,TCP,443,46947,115
1765273505.806204,54,TCP,46947,443,64
1765273505.8071616,1466,TCP,443,46947,115
1765273505.8082023,1466,TCP,443,46947,115
1765273505.8092673,54,TCP,46947,443,64
1765273505.810449,1466,TCP,443,46947,115
1765273505.8115532,1466,TCP,443,46947,115
1765273505.812337,54,TCP,46947,443,64
1765273505.813493,1466,TCP,443,46947,115
1765273505.8150907,1466,TCP,443,46947,115
1765273505.8165276,54,TCP,46947,443,64
1765273505.8176327,1466,TCP,443,46947,115
1765273505.8189394,1466,TCP,443,46947,115
1765273505.820019,54,TCP,46947,443,64
1765273505.8213918,1466,TCP,443,46947,115
1765273505.8225293,1466,TCP,443,46947,115
1765273505.8234043,54,TCP,46947,443,64
1765273505.824405,1466,TCP,443,46947,115
1765273505.8256276,1466,TCP,443,46947,115
1765273505.8264918,54,TCP,46947,443,64
1765273505.8277853,1466,TCP,443,46947,115
1765273505.8293602,1466,TCP,443,46947,115
1765273505.8316162,54,TCP,46947,443,64
1765273505.8332636,1466,TCP,443,46947,115
1765273505.8344586,1466,TCP,443,46947,115
1765273505.8357046,54,TCP,46947,443,64
1765273505.8369691,1466,TCP,443,46947,115
1765273505.8382778,1466,TCP,443,46947,115
1765273505.8393822,54,TCP,46947,443,64
1765273505.840673,1466,TCP,443,46947,115
1765273505.8418193,1466,TCP,443,46947,115
1765273505.8428795,54,TCP,46947,443,64
1765273505.8441646,1466,TCP,443,46947,115
1765273505.8450766,1466,TCP,443,46947,115
1765273505.8466525,54,TCP,46947,443,64
1765273505.8477154,1466,TCP,443,46947,115
1765273505.8487,1466,TCP,443,46947,115
1765273505.8494208,54,TCP,46947,443,64
1765273505.8501368,1466,TCP,443,46947,115
1765273505.8512,1466,TCP,443,46947,115
1765273505.851977,54,TCP,46947,443,64
1765273505.852767,1466,TCP,443,46947,115
1765273505.8535173,1466,TCP,443,46947,115
1765273505.8541656,54,TCP,46947,443,64
1765273505.854885,1466,TCP,443,46947,115
1765273505.8555958,1466,TCP,443,46947,115
1765273505.8568451,54,TCP,46947,443,64
1765273505.8576822,1466,TCP,443,46947,115
1765273505.8583906,1466,TCP,443,46947,115
1765273505.8591435,54,TCP,46947,443,64
1765273505.8599734,1466,TCP,443,46947,115
1765273505.8606834,1466,TCP,443,46947,115
1765273505.8615935,54,TCP,46947,443,64
1765273505.8630867,1072,TCP,443,38772,116
1765273505.8639135,54,TCP,38772,443,64
1765273505.864619,85,TCP,38772,443,64
1765273505.865269,85,TCP,443,38772,116
1765273505.8661191,1466,TCP,443,46947,115
1765273505.867053,1466,TCP,443,46947,115
1765273505.8677464,54,TCP,46947,443,64
1765273505.8684971,1466,TCP,443,46947,115
1765273505.8691447,54,TCP,46947,443,64
1765273505.8698797,1466,TCP,443,46947,115
1765273505.8707368,1466,TCP,443,46947,115
1765273505.8716598,1466,TCP,443,46947,115
1765273505.872288,54,TCP,46947,443,64
1765273505.872975,1466,TCP,443,46947,115
1765273505.873659,1466,TCP,443,46947,115
1765273505.8742888,54,TCP,46947,443,64
1765273505.8751023,1466,TCP,443,46947,115
1765273505.875751,54,TCP,46947,443,64
1765273505.876481,1466,TCP,443,46947,115
1765273505.8771832,1466,TCP,443,46947,115
1765273505.8792343,54,TCP,46947,443,64
1765273505.8801079,1466,TCP,443,46947,115
1765273505.8808973,1466,TCP,443,46947,115
1765273505.8816166,54,TCP,46947,443,64
1765273505.8825257,1466,TCP,443,46947,115
1765273505.8832314,1466,TCP,443,46947,115
1765273505.8838575,54,TCP,46947,443,64
1765273505.8845806,1466,TCP,443,46947,115
1765273505.8852875,1466,TCP,443,46947,115
1765273505.885913,54,TCP,46947,443,64
1765273505.886608,1466,TCP,443,46947,115
1765273505.8875098,1466,TCP,443,46947,115
1765273505.8884716,1466,TCP,443,46947,115
1765273505.8891072,54,TCP,46947,443,64
1765273505.889831,1466,TCP,443,46947,115
1765273505.8905485,1466,TCP,443,46947,115
1765273505.8911717,54,TCP,46947,443,64
1765273505.8919103,1466,TCP,443,46947,115
1765273505.8925374,54,TCP,46947,443,64
1765273505.893245,1466,TCP,443,46947,115
1765273505.8952513,1466,TCP,443,46947,115
1765273505.8962069,54,TCP,46947,443,64
1765273505.8972473,1466,TCP,443,46947,115
1765273505.8981311,1466,TCP,443,46947,115
1765273505.8990452,54,TCP,46947,443,64
1765273505.8997724,1466,TCP,443,46947,115
1765273505.9005249,1466,TCP,443,46947,115
1765273505.9013016,1466,TCP,443,46947,115
1765273505.9019537,54,TCP,46947,443,64
1765273505.9032016,1466,TCP,443,46947,115
1765273505.9038622,54,TCP,46947,443,64
1765273505.9045963,1466,TCP,443,46947,115
1765273505.9053066,1466,TCP,443,46947,115
